,Title,Link,Lyrics
90,it's ok,https://www.lyrics.com//lyric/38838508/Imagine+Dragons/It%27s+Ok,"She could always hear every word they say
Everybody walks like they just know the way
Every single day, holdin' back the tears
She'd never say a word 'cause there's nobody that hears

It's okay to be not okay
It's just fine to be out of your mind
Breathe in deep, just a day at a time (ooh, ooh)
'Cause it's okay to be out of your mind, mind

Mine is broken, how is yours?
Sure it helps to hear the news and political discourse
Fear, that is what he felt
Every single day, 'cause all the boys would play
Don't you dare be weak, emasculated freak
Last up on the fence, tell me where's the sense?

It's okay to be not okay
It's just fine to be out of your mind
Breathe in deep, just a day at a time (ooh, ooh)
'Cause it's okay to be out of your mind

I don't want this body, I don't want this voice
I don't wanna be here but I guess I have no choice
Just let me live my truth, that's all I wanna do
Baby, you're not broken, just a little bit confused

It's okay to be not okay (I need you here with me)
It's just fine to be out of your mind (I can't do it all alone)
Breathe in deep, just a day at a time (just a day at a time)
'Cause it's okay to be out of your mind (it's okay, out of your mind)
It's okay to be not okay (I need you here with me)
It's just fine to be out of your mind (I can't do it all alone)
Breathe in deep, just a day at a time (just a day at a time)
'Cause it's okay to be out of your mind (it's okay, out of your mind)
(Ga-da, la-la, la-la, la-la, la)

Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da
Da, da, da, da-da-da"
91,emma,https://www.lyrics.com//lyric-lf/1363025/Imagine+Dragons/Emma,"Emma stood in front of me
Telling me what I'm supposed to be
Jackie loves to run and hide
Give her love, and she will die

Calling me, oh my, oh my
Cross my heart and hope to die
Bourbon streets and bicycles
Holding you in carnivals

Baby is my love too old for you?
Baby is my love too old for you?

Because Emma I'm for you
Emma I'm for you

Dinner bells and loaded gun
Innocence is bound to run
Enemies are playing from
But don't you touch that golden sun
Innocence and sentiment
Is owned by hope it's where you're at

Baby is my love too old for you?
Baby is my love too old for you?
Because Emma I'm for you
Emma I'm for you
 
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it
Hell and silence, I can fight it, I can fight it

Hell and silence, Emma I'm for you

Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you
Emma I'm for you"
92,look how far we've come,https://www.lyrics.com//lyric-lf/1363037/Imagine+Dragons/Look+How+Far+We%27ve+Come,"Take me on a whim
It's not the sun that provides us
It's not the moon that divides us
I can barely swim
And the current's coming in
And the current's coming in again

Stand up when you hear your name
Because I think that we're the same
We've got the same old hands
We've made the same old plans

Bail out to the yellow raft
It's got a hole but we can last
We'll watch until it fades away

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

I've been painted gin
It's not the color I came in
It's not the shirt that I staying in
Hang me on a limb
And the current's coming in
And the current's coming in again
 
Stand up when you hear your name
Because I think that we're the same
We've got the same old hands
We've made the same old plans

Bail out to the yellow raft
It's got a hole but we can last
We'll watch until it fades away

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Stop right there
I've got a hole inside my chest
And until it fills up
I won't be satisfied

Stop right there
I've got a hole inside my chest
And until it fills up
I won't be satisfied

Stop right there
I've got a hole inside my chest
And until it fills up
I won't be satisfied

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

Time to take it over
Look how far we've come
Some were never meant to come around
Some were never meant to leave the ground

It's time to take it over
Step out into the sun
It's time to take it over
And look how far we've come

We've come"
93,pantomime,https://www.lyrics.com//lyric-lf/1363040/Imagine+Dragons/Pantomime,"You've got me feeling like a pantomime
That's why I only love you part time
It's just a matter of ""Oh, don't touch me
Don't you, don't you touch me no more""
You got me feeling like a paradigm
Your friends all want me in the meantime
It's just a matter of ""Oh, don't touch me
Don't you, don't you touch me no more""

Hey, you got all the money, honey
Your eyes are looking runny and red
Hey, you think all your friends are funny
But all your friends are way overfed

You left me, baby, for another man
He's looking tall, he's got a deep tan
It's just a matter of ""Oh, don't touch me
Don't you, don't you touch me no more""
He's got religious with the rhinestones
Takes care of business on his cellphone
It's just a matter of ""Oh, don't touch me
Don't you dare touch me no more""
 
Hey, you got all the money, honey
Your eyes are looking runny and red
Hey, you think all your friends are funny
But all your friends are way overfed

If you've got to go, I won't stop you
You'll hear me singing you
""Glory! Glory! Hallelujah
You've made it easy for the both of us""

If he's got a chest and some arms
He'll hear me singing you
""Glory! Glory! Hallelujah
You've made it easy for the both of us""

Hey, you got all the money, honey
Your eyes are looking runny and red
Hey, you think all your friends are funny
But all your friends are way overfed

If you've got to go, I won't stop you
You'll hear me singing you
""Glory! Glory! Hallelujah
You've made it easy for the both of us""

If he's got a chest and some arms
He'll hear me singing you
""Glory! Glory! Hallelujah
You've made it easy for the both of us"""
94,ragged insomnia,https://www.lyrics.com//lyric-lf/6056288/Imagine+Dragons/Ragged+Insomnia,"(Ba ba ba-bop) (ba bop)
(Gonna keep)
(Ba ba ba-bop) (ba bop)

Look in the distance, what do you see, kid?
Could you imagine (imagine)
Perfect persistence, how could you miss this?
Become a dragon (dragon)

I wanna be a dragon
Don't wanna be a sheep (ba ba ba-bop) (ba bop)
Gonna keep climbin'
While everybody sleeps, keep walkin' while I leap

'Cause everything I do (I'm coming up)
Every time I breathe (I'm coming up)
Yeah, every single sound (I'm coming up)
Just try and stop me (me), try and stop me
Try to hold me down, I'ma come up (come up)
Silence in my sound, I'ma speak up (speak up)
Yeah, I'ma get loud if you show up (show up)
'Cause I'm comin' up (I'm coming up)

Amountin' to nothin', huffin' and puffin'
Tryin' to stop you (imagine)
A dime in a dozen, pushin' and shovin'
The winners cannot lose (dragons)

I wanna be a dragon
Don't wanna be a sheep (ba ba ba-bop) (ba bop)
Gonna keep climbin'
While everybody sleeps, I'm rockin' with the freaks

'Cause everything I do (I'm coming up)
Every time I breathe (I'm coming up)
Yeah, every single sound (I'm coming up)
Just try and stop me (me), try and stop me
Try to hold me down, I'ma come up (come up)
Silence in my sound, I'ma speak up (speak up)
Yeah, I'ma get loud if you show up (show up)
'Cause I'm comin' up (I'm coming up)

I will climb this mountain to the top
Tell you how the weather feels high upon the rock

'Cause everything I do (I'm coming up)
Every time I breathe (I'm coming up)
Yeah, every single sound (I'm coming up)
Just try and stop me (me), try and stop me
Try to hold me down, I'ma come up (come up)
Silence in my sound, I'ma speak up (speak up)
Yeah, I'ma get loud if you show up (show up)
'Cause I'm comin' up (I'm coming up)

(I'm coming up)"
95,one day,https://www.lyrics.com//lyric/38838503/Imagine+Dragons/One+Day,"I know that one day I'll be that one
Thing that makes you happy
I know I'll keep you laughin'
Your sun on a cloudy day
The feel of a perfect wave
It's crashin' upon your face
Yeah, I know that one day, one day

Birds outside will sing me a song tonight
I know that it's right on time, time
Twee-da-da-da
Life flies by the moon and the midnight sky
Is guiding me to your side, side

I know that one day I'll be that one
Thing that makes you happy
I know I'll keep you laughin'
Your sun on a cloudy day
The feel of a perfect wave
It's crashin' upon your face
Yeah, I know that one day, one day

Can we run away to a place
That children play in the grassy fields
Twee-da-da-da
I know they're tellin' you things that you put in your head, head
Promise that you are better off without them

I know that one day I'll be that one
Thing that makes you happy
I know I'll keep you laughin'
Your sun on a cloudy day
The feel of a perfect wave
It's crashin' upon your face
Yeah, I know that one day, one day

One day I'll be that one (one, one, one)
Thing that makes you happy
I know I'll keep you laughin'
Your sun on a cloudy day (one, one, one)
The feel of a perfect way
If it's crashin' upon your face
Yeah, I know that one day, one day

Ooh
One day
Ooh
One day"
96,rocks,https://www.lyrics.com//lyric-lf/1363041/Imagine+Dragons/Rocks,"Where do we go from here
Where do we go from here

I threw some rocks up your at you window
I broke some rocks right through your window

Timber, Timber
We fallin' down
Let the forest hear our sound

Boom ba boom ba boom
Ah ooo ah ooo

Why can't I see, what's right in front of me?

We fall
We fall apart
We fall
We fall apart
We fall
We fall apart"
97,clouds,https://www.lyrics.com//lyric-lf/1363028/Imagine+Dragons/Clouds,"Oh
Oh

Looking at the lonely telegram, I crept into your room
Listen to the breathing voices of the ones around the tomb
The radio is playing, but I can't hear them sing
The people are explaining, but they don't know a thing
Give me a sign, give me a sign
I want to die tonight

They say that London sounds like a city of red
All the prisoners wait for their turn to be dead
Oh, You don't love me
You don't love me like you say you do

I can take a picture, you can be a picture
Stitched into my faded black
I can take you home, or you can be a home
We'll never look on back
The radio is playing, but I can't hear them sing
The people are explaining, but they don't know a thing
Give me a sign, give me a sign
I want to die tonight
 
They say that London sounds like a city of red
All the prisoners wait for their turn to be dead
Oh, You don't love me
You don't love me like you say you do

Oh, London sounds like a city of red
All the prisoners wait for their turn to be dead
And I don't want to die
No, I don't want to die
Tonight

Come out, I'm waiting on your front porch
You came in through the back door
We drift along the flooded sea of muddy waters
Clouds above us crying tears of sins
All dying
We're begging for a reason

Come out, I'm waiting on your front porch
You came in through the back door
We drift along the flooded sea of muddy waters
Clouds above us crying tears of sins
All dying
We're begging for a reason

This year seems like a season
Belief in how we're living
Story with no ending
The storm is beating down
But we're sinking to the sky[x"
98,easy come easy go,https://www.lyrics.com//lyric/38838510/Imagine+Dragons/Easy+Come+Easy+Go,"All my friends are gone, I don't blame them
I guess I'll move on, do the same thing
So I wrote a song to be my lullaby
Sing me to sleep at night, open my third eye

I'm not gon' lie to you, I miss you so much
Tell me what I did wrong to lose touch?
I'm not gon' lie to you, this has been a hard year
How I wish that you were here

I just need to let it go, waitin' on a miracle
Guess that's just the way it goes, easy come, easy go
I just need to let it go, turn it down and lay low
It's just the way it goes, easy come, easy go

Sometimes I drive a little too fast
Think I'm runnin' from demons of my past
So I wrote a song to help me slow down
Keep my mind straight, but it's a bit late

I'm not gon' lie to you, I miss you so much
Tell me what I did wrong to lose touch?
I'm not gon' lie to you, this has been a hard year
How I wish that you were here

I just need to let it go, waitin' on a miracle
Guess that's just the way it goes, easy come, easy go
I just need to let it go, turn it down and lay low
It's just the way it goes, easy come, easy go
I just need to let it go (I just need to let it go)
Waitin' on a miracle (waitin' on a miracle)
Guess that's just the way it goes (guess that's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Turn it down, and lay low (lay low)
It's just the way it goes (it's just the way it goes)
Easy come, easy go

Remember when you got sick, cancer of the bone
Everyone at school while you sittin' at home
In your wheelchair of grief, find no relief
We were there for the ups and downs and there for the constant rounds of chemo
Yeah, you know that you are our hero
You were there when I was a zero
And I swear I'll make things right before the long night
Swear I'll make things right tomorrow
But as for tonight

I just need to let it go (I just need to let it go)
Waitin' on a miracle (waitin' on a miracle)
Guess that's just the way it goes (guess that's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Turn it down, and lay low (lay low)
It's just the way it goes (it's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Waitin' on a miracle (waitin' on a miracle)
Guess that's just the way it goes (guess that's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Turn it down, and lay low (lay low)
It's just the way it goes (it's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Waitin' on a miracle (waitin' on a miracle)
Guess that's just the way it goes (guess that's just the way it goes)
Easy come, easy go
I just need to let it go (I just need to let it go)
Turn it down, and lay low (lay low)
It's just the way it goes (it's just the way it goes)
Easy come, easy go"
99,enemy,https://www.lyrics.com//lyric/39159691/Imagine+Dragons/Enemy,"(Look out for yourself)

I wake up to the sounds of the silence that allows
For my mind to run around with my ear up to the ground
I'm searching to behold the stories that are told
When my back is to the world that was smiling when I turned

Tell you you're the greatest
But once you turn they hate us

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy
(Look out for yourself)
My enemy (look, look, look, look)
(Look out for yourself)
But I'm ready

Your words up on the wall as you're praying for my fall
And the laughter in the halls and the names that I've been called
I stack it in my mind and I'm waiting for the time
When I show you what it's like to be words spit in a mic

Tell you you're the greatest
But once you turn they hate us
(Huh)

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be
My enemy (look, look, look, look)
(Look out for yourself)
My enemy (look, look, look, look) (yeah)
(Look out for yourself)

Uh, look
Okay, I'm hoping that somebody pray for me
I'm praying that somebody hope for me
I'm staying where nobody 'posed to be
P-P-Posted, being a wreck of emotions
Ready to go whenever, just let me know
The road is long, so put the pedal into the floor
The enemy on my trail, my energy unavailable
I'ma tell 'em hasta luego
I know they wanna plot on my trot to the top
I've been outta shape, thinkin' out the box, I'm an astronaut
I blasted off the planet rock to cause catastrophe
And it matters more because I had it not
Had I thought about wreaking havoc on an opposition
Kinda shocking they wanted static with precision, I'm automatic
Quarterback, I ain't talkin' sacking
Pack it, pack it up, I don't panic
Batter, batter up, who the baddest?
It don't matter 'cause we at ya throat

Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be
My enemy

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy 

Pray it away, I swear
I'll never be a saint, no way
My enemy
Pray it away, I swear
I'll never be a saint

(Look out for yourself)"
100,giants,https://www.lyrics.com//lyric/38838509/Imagine+Dragons/Giants,"You take a hit of anything
To escape it all or suffocating
The sharpen bladin'
Reality, sometimes it wanna hurt me
I know it's hard to hear but I'm
I'm waitin' for the new year
Don't wanna waste my life chasin' wild
Tryna swim towards the light

Comin' up for air in the deepest of the deep ends
I thought I learned it all, but boom, the plot thickens
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of this sobriety
(La-la-la-la-la-la-la-la) got so tired of feelin' low
(La-la-la-la-la-la-la-la) but take a look what I did now
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of the sobriety

Wanna make you proud of me
But slowly I'm killing me
Playing with chemistry
Floating to the ceiling
Always rocking boat 'til you die, you know, you been flyin'
Now I'm shaking your knife, sweating the sheets out
Grinding my teeth out but still the world will glamorize it all

Comin' up for air in the deepest of the deep ends
I thought I learned it all, but boom, the plot thickens
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of this sobriety
(La-la-la-la-la-la-la-la) got so tired of feelin' low
(La-la-la-la-la-la-la-la) but take a look what I did now
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of the sobriety

If I could leave one thing for you
It's exactly what not to do
I'm so proud of you

Take a look what I did now
And take a look what I

Comin' up for air in the deepest of the deep ends
I thought I learned it all, but boom, the plot thickens
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of this sobriety
(La-la-la-la-la-la-la-la) got so tired of feelin' low
(La-la-la-la-la-la-la-la) but take a look what I did now
Sleepin' with giants, I'm tip-toein' quietly
Feelin' all of the sobriety"
101,leave me,https://www.lyrics.com//lyric-lf/1363039/Imagine+Dragons/Leave+Me,"Take a look inside
I've got nothing to hide, oh, no
I'll beat around the bush
I've got nothing but time, oh, no, oh, no
You've got me holding on to nothing
But nothing is all I've got

Leave me, leave me, I'm shut it all down
You've got a tendency to bring a man down
I give up, I give up!
You've got to get a gun to make a woman run

So this is what it feels like
I'll give you the last word
It's alright, it's alright, it's alright
And this is the town, this is the place
If you are the one to give disgrace a name
So be it

You've got me holding on to nothing
But nothing is all I've got

Leave me, leave me, I'm shut it all down
You've got a tendency to bring a man down
I give up, I give up!
You've got to get a gun to make a woman run
Leave me, leave me, I'm shut it all down
You've got a tendency to bring a man down
I give up, I give up!
You've got to get a gun to make a woman run
 
I'll take my car, I'll take my house
I never liked that beated motor mouth
And it only looks so worn out then
Just like a stranger in the candlelight

Take, take, take, take, take it all

Leave me, leave me, I'm shut it all down
You've got a tendency to bring a man down
I give up, I give up!
You've got to get a gun to make a woman run
Leave me, leave me, I'm shut it all down
You've got a tendency to bring a man down
I give up, I give up!
You've got to get a gun to make a woman run

Leave me now
Leave me now"
102,lonely,https://www.lyrics.com//lyric/38838514/Imagine+Dragons/Lonely,"Sometimes, I can get a little
I can get a little lonely
Sometimes, I can get a little
I can get a little lonely

Some nights I get a little lonely
It's even when there's people all around me
Sometimes I get a little anxious
'Cause these pills don't work the way the doctor played it
I'm startin' to spin, needles and pins
Right on the brim, hand on a limb, takin' it in
Sleep it away, life in a day, and day in a life
Mixin' it up, checkin' it twice

Tryin' to breathe, startin' to seize
Lights camera action and scene
Story of my life

Oh, love (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said, ""Oh, love"" (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said

Sometimes I smile to keep things easy
I hide in corners, hope that no one sees me
So I'm playin' a role, ridin' the boat, stuck in a hole
Taking a bow, lookin' so proud
Look at me now talkin' about pills in my mouth
Under the tongue, isn't it fun?

Tryin' to breathe, startin' to seize
Lights camera action and scene
Story of my life, oh

Oh, love (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said, ""Oh, love"" (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)

I said, ""Oh, love"" (keep me company, I said, I need the company)
(I said, I need the company) have mercy
(I said, oh love)
Oh, love, can you please have mercy on me?
(Keep me company, I said, I need the company)
(I said, I need the company) can you keep me company?
(I said)
Oh love, any help
Why am I so lonely?

Oh, love (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said, ""Oh, love"" (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said, ""Oh l-"""
103,dull knives,https://www.lyrics.com//lyric/38838507/Imagine+Dragons/Dull+Knives,"I'm holding my breath, holding so tight
Nothing is wrong, nothing is right
I'm in the dark, looking for light
Won't someone please save my life?
Inside I'm a mess, but I don't let it show
I'm just hanging on, but you'll never know
I smile all day, and cry through the night
Won't someone please save my life?

It's fleeting

Dull knives
Taking my life
A slow burn fire
From the inside
Dull knives
Twisting my spine
They're taking their time, time
'Til I lose my mind

A smoldering flame, deep in my heart
Barely a sign, it's barely a spark
Holding on through, every night
Won't someone please save my life?
I'm crying for help, it's such a cliche
Invisible pain, it's filling each day
I open my mouth and feed you a lie
Won't someone please save my life?

It's fleeting
No repeating

Dull knives
Taking my life
A slow burn fire
From the inside
Dull knives
Twisting my spine
They're taking their time, time
'Til I lose my mind

Dull knives
Ripping from the inside
Spare me the ride

From the inside
Dull knives
Twisting my spine
They're taking their time, time
'Til I lose my mind
Dull knives"
104,no time for toxic people,https://www.lyrics.com//lyric/38838504/Imagine+Dragons/No+Time+for+Toxic+People,"The way they look at me, I know exactly
What they talk about when I'm not around
Got no time for that, as a matter of fact
Every day's my birthday, oh, I hope you heard me

Take a look outside, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy
Take a real good look, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy

So spend your hours on what you think I've done wrong
I know I'm in your mind, I've been here way too long
I want to spend my life with those who's done me right
Your heart is frozen over, I'm a four-leaf clover

Take a look outside, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy
Take a real good look, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy

Do-do, do-do-do, no time for toxic people
Do-do, do-do-do, no time for that, I
Do-do, do-do-do, no time for toxic people
I, I've got no time for toxic people

Move along, move along, move along, go
Let me go to the clouds below
'Cause they're callin' me up to higher ground
What a teacup sound, even mighty drown, oh

Take a look outside, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy
Take a real good look, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy

Do-do, do-do-do, no time for toxic people
Do-do, do-do-do, no time for that, I
Do-do, do-do-do, no time for toxic people
I, I've got no time for toxic people"
105,my life,https://www.lyrics.com//lyric/38838515/Imagine+Dragons/My+Life,"Can I wish on a star for another life?
'Cause it feels like I'm all on my own tonight
And I find myself in pieces
There are pills on the table and a thought in my head
And I walk through the halls where I used to be led
My heart is filled with reasons

I'm tryin' to be somebody else
I'm findin' it hard to love myself
I've wanted to be somebody new
But that is impossible to do

I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life

I could run from it all but I'd only get lost
Oh, I've walked on the bridge that I shouldn't have crossed
And I find myself, a user
Oh, I wake every day with addictions to feed
They all call me a friend but I'll never be freed
From the face of a faithless future

I'm tryin' to be somebody else
I'm findin' it hard to love myself
I've wanted to be somebody new
But that is impossible to do

I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life

These years pass by and we're growin' older
And I think of you, all we've made it through
Some have passed away, some have moved on
But I'm still here today (I'm here today)

These years pass by and I'm growin' older
And I think of you, and all we've made it through
Some have passed away, there's no words to say
No second tries, is this my life?
And I think of you

I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life"
106,monday,https://www.lyrics.com//lyric/38838512/Imagine+Dragons/Monday,"When you're down on your luck
I take the reigns, baby, turn it up
When you're faced to the floor
I turn the dial, turn it up, more
I'm there for you
Will you be there for me, too? Ooh

I believe (I believe) in a god (in a god)
I'm pound-for-pound, baby, turn it on
A million calls will never be, I never get enough of you
I never get enough of you

You are my Monday, you're the best day of the week
So underrated and a brand new start
Don't care what all the kids say
You've got the key to my heart
Ooh

When you call (when you call) on the phone (on the phone)
I never let you hear the dial tone
I believe (I believe) in your touch (in your touch)
I know I can be a little much
I'm there for you
Will you be there for me too? Ooh

You are my Monday (you are my Monday)
You're the best day of the week (best day of the week)
So underrated (so underrated)
And a brand new start (brand new start)
Don't care what all the kids say
You've got the key to my heart
Ooh

You can be the one that I've been waiting all my life for
You could be the key to lead me up into the highest rung
Give me loving, keep me going 'til the midnight hour
Bring me up, lift me up to your rainbow top
Your rainbow top

My Monday, do-do-do
Do-do-do, do-do-do
Monday, my, my Monday
My Monday
My Monday, do-do-do
Do-do-do, do-do-do"
107,#1,https://www.lyrics.com//lyric/38838511/Imagine+Dragons/%231,"Can someone take me home where I'm supposed to be?
I'm on my back again, caught up in something
Can someone take me home? I could use a friendly face
Yeah, these leechers got to go, yeah, I need a safe space

When am I gonna learn
I've got to let things go?
Watchin' my candle burn, burn

'Cause I know what I'm meant to be
I don't need no one to believe
When it's all been said and done
I'm still my number one
'Cause I know what I'm meant to be
These people might not see
When it's all been said and done
I'm still my number one
Yeah, number one, two, three

You've let me down again, why am I surprised?
I'm on my back again, walkin' in the wind
I know how these things go

When am I gonna learn
I've got to let things go?
Watchin' my candle burn, burn

'Cause I know what I'm meant to be
I don't need no one to believe
When it's all been said and done
I'm still my number one
'Cause I know what I'm meant to be
These people might not see
When it's all been said and done
I'm still my number one

Still my number one
As all these years go by
Still my number one
I'm still my number

What do you take me
What do you take me for?
What do you take me for?
Do, do-do, do, do
What do you take me
What do you take me for?
Yeah, I've been here through it all
Yeah, I'm still here

'Cause I know what I'm meant to be
I don't need no one to believe
When it's all been said and done
I'm still my number one
'Cause I know what I'm meant to be
These people might not see
When it's all been said and done
I'm still my number one
'Cause I know what I'm meant to be (I know)
I don't need no one to believe (yeah, I know)
When it's all been said and done (when it's all)
I'm still my number one (I know)
'Cause I know what I'm meant to be (I know)
These people might not see (I know)
When it's all been said and done
I'm still my number one

I'm still my number one
I'm still my number one"
108,tokyo,https://www.lyrics.com//lyric-lf/1363042/Imagine+Dragons/Tokyo,"Baby's got a lot of baggage
It doesn't seem to matter, it doesn't seem to matter
Got a ticket for the mid-west, just for business
But dismissed it for the interest
It was a risk just for a mistress that was a hostess on the West-Coast
Don't you see it in my eyes tonight
Baby's got a lot of baggage

Where do I have to go
To find a hottie with a little soul?
Tokyo, Tokyo, Turn off the lights and let it go
Always nice to meet you
Kimi Tanoshimu
Tokyo, Tokyo, Pay in the palms of the rock and roll

Get that dynamite
Chick-a-Boom on the down tonight
I never seem to get it right
But you can show me so politely
Now don't you see it in my eyes tonight
Get that dynamite

Where do I have to go
To find a hottie with a little soul?
Tokyo, Tokyo, Turn off the lights and let it go
Always nice to meet you
Kimi Tanoshimu
Tokyo, Tokyo, Pay in the palms of the rock and roll
 
Hey I come back to where you are
Hey I come back to where you are
Give that dynamite

Where do I have to go
To find a hottie with a little soul?
Tokyo, Tokyo, Turn off the lights and let it go
Always nice to meet you
Kimi Tanoshimu
Tokyo, Tokyo, Pay in the palms of the rock and roll

Where do I have to go
To find a hottie with a little soul?
Tokyo, Tokyo, Turn off the lights and let it go
Always nice to meet you
Kimi Tanoshimu
Tokyo, Tokyo, Pay in the palms of the rock and roll

Hey I come back to where you are
Hey I come back to where you are
Give that dynamite

Too-ookyyooo-oo-ooo
Too-ookyyooo-oo-ooo
Tokyo!"
109,all eyes,https://www.lyrics.com//lyric-lf/1363033/Imagine+Dragons/All+Eyes,"Everything you say
Is just a lie
And now I'm leaving
To the city where the people
Are awake to chase a dream
That isn't real
And we 'posed to be somethin'
That we're not
Just wanna change a lot
And sign our name after the dot

Everything you see
Is just a century of anarchy
All my corresponding colors
That symbolize the things
We can attest, arrange
We can assess, we can attain
We are the entry for entities
To entice and entertain

All eyes
They're on you
Don't deny
You've got to
This is a call
That's all
You'll ever get from me
This is a call
That's all
You'll ever get from me

Take my side
Take my side
Don't look back
I'm easy
And that's a fact
You're on my mind, oh

Everything you say
Is just a lie
And now I'm leaving
To the city where the people
Are awake to chase a dream
That isn't real
And we 'posed to be somethin'
That we're not
Just wanna change a lot
And sign our name after the dot

All eyes
They're on you
Don't deny
You've got to
This is a call
That's all
You'll ever get from me

Now will the sun come up tonight?
Because your eyes they burn so bright
I'm all you've got
When you say
That you want it all
You want it all

All eyes
They're on you
Don't deny
You've got to
This is a call
That's all
You'll ever get from me
This is a call
That's all
You'll ever get from me

All eyes
They're on you
Don't deny
You've got to
This is a call
That's all
You'll ever get from me
This is a call
That's all
You'll ever get from me"
110,onerepublic,https://www.lyrics.com/artist/OneRepublic/770910,
111,bastille,https://www.lyrics.com/artist/Bastille/2528804,
112,twenty one pilots,https://www.lyrics.com/artist/Twenty-One-Pilots/2101949,
113,american authors,https://www.lyrics.com/artist/American-Authors/116,
114,x ambassadors,https://www.lyrics.com/artist/X-Ambassadors/2793126,
